instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
351,2011-12-17,winter,0,12,not holiday,6,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,8305,winter,0,12,16,not holiday,6,0,1,0.28,0.2727,0.45,0.2239,30,192,222
351,2011-12-17,winter,0,12,not holiday,6,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,8306,winter,0,12,17,not holiday,6,0,1,0.26,0.2576,0.48,0.2239,12,153,165
351,2011-12-17,winter,0,12,not holiday,6,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,8307,winter,0,12,18,not holiday,6,0,1,0.26,0.2273,0.48,0.3881,7,150,157
351,2011-12-17,winter,0,12,not holiday,6,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,8308,winter,0,12,19,not holiday,6,0,3,0.24,0.2121,0.65,0.3284,11,95,106
351,2011-12-17,winter,0,12,not holiday,6,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,8309,winter,0,12,20,not holiday,6,0,1,0.22,0.2121,0.69,0.2537,7,99,106
351,2011-12-17,winter,0,12,not holiday,6,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,8310,winter,0,12,21,not holiday,6,0,1,0.2,0.2121,0.75,0.1642,8,88,96
351,2011-12-17,winter,0,12,not holiday,6,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,8311,winter,0,12,22,not holiday,6,0,1,0.2,0.2121,0.75,0.1642,7,73,80
351,2011-12-17,winter,0,12,not holiday,6,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,8312,winter,0,12,23,not holiday,6,0,1,0.2,0.2273,0.75,0.0,6,63,69
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8313,winter,0,12,0,not holiday,0,0,1,0.2,0.2121,0.75,0.1343,7,64,71
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8314,winter,0,12,1,not holiday,0,0,1,0.2,0.2273,0.69,0.1045,3,43,46
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8315,winter,0,12,2,not holiday,0,0,1,0.22,0.2424,0.55,0.1045,2,39,41
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8316,winter,0,12,3,not holiday,0,0,1,0.22,0.2121,0.55,0.2239,2,16,18
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8317,winter,0,12,4,not holiday,0,0,1,0.22,0.2121,0.55,0.2239,0,1,1
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8318,winter,0,12,5,not holiday,0,0,1,0.2,0.2273,0.59,0.1045,1,4,5
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8319,winter,0,12,6,not holiday,0,0,1,0.2,0.2121,0.59,0.1343,0,3,3
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8320,winter,0,12,7,not holiday,0,0,1,0.2,0.2121,0.59,0.1642,1,11,12
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8321,winter,0,12,8,not holiday,0,0,1,0.2,0.2576,0.69,0.0,1,31,32
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8322,winter,0,12,9,not holiday,0,0,1,0.22,0.2273,0.64,0.1642,6,75,81
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8323,winter,0,12,10,not holiday,0,0,1,0.24,0.2273,0.6,0.2537,7,122,129
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8324,winter,0,12,11,not holiday,0,0,2,0.24,0.2273,0.6,0.2239,20,168,188
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8325,winter,0,12,12,not holiday,0,0,1,0.26,0.2576,0.6,0.2239,26,202,228
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8326,winter,0,12,13,not holiday,0,0,1,0.3,0.2727,0.49,0.2985,18,210,228
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8327,winter,0,12,14,not holiday,0,0,1,0.3,0.2879,0.49,0.2836,19,200,219
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8328,winter,0,12,15,not holiday,0,0,1,0.32,0.303,0.45,0.2836,23,184,207
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8329,winter,0,12,16,not holiday,0,0,1,0.28,0.2727,0.48,0.2537,27,207,234
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8330,winter,0,12,17,not holiday,0,0,1,0.28,0.2727,0.46,0.1642,10,126,136
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8331,winter,0,12,18,not holiday,0,0,1,0.28,0.2727,0.45,0.194,15,123,138
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8332,winter,0,12,19,not holiday,0,0,1,0.26,0.2727,0.52,0.1343,5,130,135
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8333,winter,0,12,20,not holiday,0,0,1,0.24,0.2576,0.6,0.1045,10,94,104
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8334,winter,0,12,21,not holiday,0,0,1,0.22,0.2727,0.64,0.0,9,80,89
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8335,winter,0,12,22,not holiday,0,0,1,0.22,0.2273,0.75,0.194,2,47,49
352,2011-12-18,winter,0,12,not holiday,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8336,winter,0,12,23,not holiday,0,0,1,0.2,0.2273,0.75,0.1045,6,31,37
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8337,winter,0,12,0,not holiday,1,1,1,0.2,0.2273,0.75,0.0896,3,14,17
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8338,winter,0,12,1,not holiday,1,1,1,0.18,0.2121,0.8,0.0896,3,8,11
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8339,winter,0,12,2,not holiday,1,1,1,0.18,0.2121,0.8,0.0896,0,3,3
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8340,winter,0,12,3,not holiday,1,1,1,0.16,0.197,0.86,0.0896,0,3,3
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8341,winter,0,12,4,not holiday,1,1,1,0.16,0.1818,0.86,0.1343,0,4,4
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8342,winter,0,12,5,not holiday,1,1,1,0.14,0.1667,0.93,0.1045,0,21,21
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8343,winter,0,12,6,not holiday,1,1,1,0.16,0.1818,0.86,0.1045,0,68,68
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8344,winter,0,12,7,not holiday,1,1,1,0.18,0.2121,0.74,0.1045,4,187,191
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8345,winter,0,12,8,not holiday,1,1,1,0.2,0.197,0.75,0.194,8,389,397
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8346,winter,0,12,9,not holiday,1,1,1,0.22,0.2121,0.69,0.2239,17,166,183
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8347,winter,0,12,10,not holiday,1,1,1,0.24,0.2273,0.67,0.194,12,96,108
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8348,winter,0,12,11,not holiday,1,1,1,0.26,0.2424,0.65,0.2537,22,105,127
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8349,winter,0,12,12,not holiday,1,1,1,0.3,0.2727,0.61,0.3284,13,128,141
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8350,winter,0,12,13,not holiday,1,1,1,0.34,0.303,0.49,0.3284,15,127,142
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8351,winter,0,12,14,not holiday,1,1,1,0.36,0.3485,0.46,0.2239,30,107,137
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8352,winter,0,12,15,not holiday,1,1,1,0.38,0.3939,0.46,0.1642,24,135,159
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8353,winter,0,12,16,not holiday,1,1,1,0.4,0.4091,0.4,0.2537,19,189,208
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8354,winter,0,12,17,not holiday,1,1,1,0.38,0.3939,0.46,0.194,16,362,378
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8355,winter,0,12,18,not holiday,1,1,1,0.36,0.3485,0.5,0.194,11,343,354
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8356,winter,0,12,19,not holiday,1,1,2,0.36,0.3485,0.53,0.1642,17,234,251
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8357,winter,0,12,20,not holiday,1,1,1,0.4,0.4091,0.4,0.1642,9,197,206
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8358,winter,0,12,21,not holiday,1,1,2,0.36,0.3485,0.53,0.1343,15,112,127
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8359,winter,0,12,22,not holiday,1,1,2,0.36,0.3485,0.57,0.1642,12,95,107
353,2011-12-19,winter,0,12,not holiday,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8360,winter,0,12,23,not holiday,1,1,1,0.36,0.3485,0.53,0.1642,10,50,60
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8361,winter,0,12,0,not holiday,2,1,1,0.36,0.3636,0.57,0.1045,0,21,21
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8362,winter,0,12,1,not holiday,2,1,1,0.36,0.3788,0.53,0.0,0,6,6
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8363,winter,0,12,2,not holiday,2,1,2,0.34,0.3636,0.61,0.0,1,10,11
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8364,winter,0,12,3,not holiday,2,1,2,0.34,0.3636,0.61,0.0,1,1,2
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8365,winter,0,12,4,not holiday,2,1,2,0.36,0.3636,0.53,0.1045,0,4,4
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8366,winter,0,12,5,not holiday,2,1,2,0.36,0.3788,0.57,0.0,0,15,15
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8367,winter,0,12,6,not holiday,2,1,2,0.36,0.3788,0.57,0.0,1,71,72
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8368,winter,0,12,7,not holiday,2,1,2,0.36,0.3788,0.62,0.0,7,261,268
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8369,winter,0,12,8,not holiday,2,1,2,0.42,0.4242,0.54,0.0896,10,422,432
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8370,winter,0,12,9,not holiday,2,1,2,0.36,0.3788,0.66,0.0,14,245,259
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8371,winter,0,12,10,not holiday,2,1,2,0.42,0.4242,0.58,0.194,20,109,129
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8372,winter,0,12,11,not holiday,2,1,2,0.4,0.4091,0.62,0.1642,13,116,129
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8373,winter,0,12,12,not holiday,2,1,2,0.44,0.4394,0.54,0.1343,16,159,175
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8374,winter,0,12,13,not holiday,2,1,2,0.44,0.4394,0.54,0.1343,18,163,181
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8375,winter,0,12,14,not holiday,2,1,2,0.44,0.4394,0.58,0.1045,11,127,138
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8376,winter,0,12,15,not holiday,2,1,2,0.44,0.4394,0.54,0.0,15,139,154
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8377,winter,0,12,16,not holiday,2,1,1,0.44,0.4394,0.54,0.0,20,218,238
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8378,winter,0,12,17,not holiday,2,1,1,0.4,0.4091,0.62,0.1642,14,417,431
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8379,winter,0,12,18,not holiday,2,1,1,0.38,0.3939,0.66,0.194,26,385,411
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8380,winter,0,12,19,not holiday,2,1,1,0.38,0.3939,0.66,0.0,6,218,224
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8381,winter,0,12,20,not holiday,2,1,1,0.36,0.3788,0.66,0.0,3,144,147
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8382,winter,0,12,21,not holiday,2,1,1,0.36,0.3636,0.66,0.0896,4,139,143
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8383,winter,0,12,22,not holiday,2,1,2,0.36,0.3788,0.66,0.0,3,104,107
354,2011-12-20,winter,0,12,not holiday,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8384,winter,0,12,23,not holiday,2,1,2,0.38,0.3939,0.62,0.0,13,40,53
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8385,springer,0,12,0,not holiday,3,1,2,0.34,0.3333,0.71,0.1343,7,18,25
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8386,springer,0,12,1,not holiday,3,1,2,0.36,0.3636,0.66,0.1045,1,10,11
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8387,springer,0,12,2,not holiday,3,1,2,0.36,0.3788,0.71,0.0,0,4,4
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8388,springer,0,12,3,not holiday,3,1,2,0.36,0.3788,0.71,0.0,0,2,2
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8389,springer,0,12,4,not holiday,3,1,2,0.36,0.3788,0.71,0.0,0,2,2
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8390,springer,0,12,5,not holiday,3,1,2,0.38,0.3939,0.82,0.1045,0,28,28
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8391,springer,0,12,6,not holiday,3,1,2,0.36,0.3788,0.87,0.0,1,75,76
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8392,springer,0,12,7,not holiday,3,1,2,0.36,0.3636,0.87,0.1045,5,224,229
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8393,springer,0,12,8,not holiday,3,1,3,0.36,0.3788,0.93,0.0,12,393,405
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8394,springer,0,12,9,not holiday,3,1,2,0.4,0.4091,0.87,0.2239,14,220,234
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8395,springer,0,12,10,not holiday,3,1,2,0.48,0.4697,0.82,0.4179,6,83,89
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8396,springer,0,12,11,not holiday,3,1,2,0.48,0.4697,0.82,0.4179,3,53,56
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8397,springer,0,12,12,not holiday,3,1,3,0.46,0.4545,0.88,0.3881,3,58,61
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8398,springer,0,12,13,not holiday,3,1,3,0.44,0.4394,0.94,0.2985,3,55,58
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8399,springer,0,12,14,not holiday,3,1,2,0.48,0.4697,0.88,0.3582,11,40,51
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8400,springer,0,12,15,not holiday,3,1,2,0.48,0.4697,0.88,0.3881,4,57,61
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8401,springer,0,12,16,not holiday,3,1,3,0.44,0.4394,1.0,0.3284,6,95,101
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8402,springer,0,12,17,not holiday,3,1,3,0.44,0.4394,1.0,0.3284,3,226,229
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8403,springer,0,12,18,not holiday,3,1,2,0.44,0.4394,1.0,0.2985,2,278,280
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8404,springer,0,12,19,not holiday,3,1,2,0.5,0.4848,0.94,0.3284,9,200,209
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8405,springer,0,12,20,not holiday,3,1,2,0.5,0.4848,0.94,0.3582,5,162,167
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8406,springer,0,12,21,not holiday,3,1,1,0.5,0.4848,0.88,0.2836,9,114,123
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8407,springer,0,12,22,not holiday,3,1,1,0.5,0.4848,0.88,0.2537,3,102,105
355,2011-12-21,springer,0,12,not holiday,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8408,springer,0,12,23,not holiday,3,1,1,0.5,0.4848,0.88,0.194,0,54,54
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8409,springer,0,12,0,not holiday,4,1,2,0.5,0.4848,0.82,0.1045,3,24,27
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8410,springer,0,12,1,not holiday,4,1,1,0.44,0.4394,0.94,0.0896,0,15,15
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8411,springer,0,12,2,not holiday,4,1,1,0.48,0.4697,0.82,0.1045,1,10,11
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8412,springer,0,12,3,not holiday,4,1,1,0.44,0.4394,0.67,0.1642,0,6,6
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8413,springer,0,12,4,not holiday,4,1,1,0.38,0.3939,0.82,0.1343,0,3,3
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8414,springer,0,12,5,not holiday,4,1,1,0.38,0.3939,0.82,0.0,1,15,16
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8415,springer,0,12,6,not holiday,4,1,1,0.36,0.3788,0.87,0.0,1,63,64
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8416,springer,0,12,7,not holiday,4,1,1,0.34,0.3636,0.93,0.0,4,182,186
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8417,springer,0,12,8,not holiday,4,1,2,0.36,0.3788,0.87,0.0,10,333,343
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8418,springer,0,12,9,not holiday,4,1,2,0.38,0.3939,0.87,0.0896,10,218,228
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8419,springer,0,12,10,not holiday,4,1,2,0.4,0.4091,0.82,0.0896,13,128,141
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8420,springer,0,12,11,not holiday,4,1,2,0.44,0.4394,0.77,0.0,10,135,145
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8421,springer,0,12,12,not holiday,4,1,2,0.48,0.4697,0.55,0.0,22,180,202
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8422,springer,0,12,13,not holiday,4,1,2,0.46,0.4545,0.63,0.0,21,167,188
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8423,springer,0,12,14,not holiday,4,1,2,0.46,0.4545,0.63,0.0,23,136,159
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8424,springer,0,12,15,not holiday,4,1,2,0.48,0.4697,0.59,0.0,28,186,214
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8425,springer,0,12,16,not holiday,4,1,2,0.46,0.4545,0.63,0.0,30,226,256
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8426,springer,0,12,17,not holiday,4,1,2,0.44,0.4394,0.67,0.1642,24,332,356
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8427,springer,0,12,18,not holiday,4,1,2,0.44,0.4394,0.62,0.0896,11,277,288
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8428,springer,0,12,19,not holiday,4,1,2,0.44,0.4394,0.62,0.0,12,130,142
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8429,springer,0,12,20,not holiday,4,1,3,0.42,0.4242,0.71,0.0,0,33,33
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8430,springer,0,12,21,not holiday,4,1,3,0.42,0.4242,0.71,0.0,2,15,17
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8431,springer,0,12,22,not holiday,4,1,3,0.36,0.3636,0.93,0.1045,0,17,17
356,2011-12-22,springer,0,12,not holiday,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8432,springer,0,12,23,not holiday,4,1,3,0.4,0.4091,0.87,0.0,1,10,11
357,2011-12-23,springer,0,12,not holiday,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8433,springer,0,12,0,not holiday,5,1,3,0.4,0.4091,0.87,0.194,2,7,9
357,2011-12-23,springer,0,12,not holiday,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8434,springer,0,12,1,not holiday,5,1,3,0.4,0.4091,0.87,0.194,1,11,12
357,2011-12-23,springer,0,12,not holiday,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8435,springer,0,12,2,not holiday,5,1,3,0.38,0.3939,0.94,0.1343,1,12,13
357,2011-12-23,springer,0,12,not holiday,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8436,springer,0,12,3,not holiday,5,1,3,0.38,0.3939,0.94,0.1343,0,4,4
357,2011-12-23,springer,0,12,not holiday,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8437,springer,0,12,4,not holiday,5,1,3,0.38,0.3939,0.94,0.2836,0,2,2
357,2011-12-23,springer,0,12,not holiday,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8438,springer,0,12,5,not holiday,5,1,1,0.36,0.3485,0.93,0.194,0,8,8
357,2011-12-23,springer,0,12,not holiday,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8439,springer,0,12,6,not holiday,5,1,1,0.38,0.3939,0.82,0.2537,0,40,40
